id,text,archetype_name,datetime,discovered_topic,pc1,pc2,pc3
1768924435.190889,@S095YD2KQ4S Me ayudas con [este](http://admin.prd.fin/payments/90838292) refund de BNPL? Le informe a Ticketplus que estara listo en 1 dia habil,Que + Me + No,2026-01-20 15:53:55.190,0,-0.13170855,0.42888072,0.24535011
1768923550.693789,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-20
Missing files: current: 2026_01_20
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-20 15:39:10.693,3,-0.1483606,1.8834769,-0.61456907
1768921215.753039,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-20 15:00:15.753,4,0.03200568,-0.37301266,0.095762715
1768919557.581639,@S095YD2KQ4S me ayudan a cancelar este [reembolso](http://admin.prd.fin/refunds/ref_qWVOJAPHkaVdn345) plisss la cuenta está inhabilitada para recibir TEF.  :dorime:,Que + Me + No,2026-01-20 14:32:37.581,0,-0.087637834,0.6209036,0.41642302
1768915159.806129,"@S095YD2KQ4S Me ayudan a verificar si el usuario nos envió esta TEF a nosotros plisss . Revisé el archivo del banco y no lo encuentro, pero quiero estar 10000% segura que no lo recibimos :dorime: RUT: 19318042-6 [PI](http://admin.prd.fin/payments/115252342) fallido",Que + Me + No,2026-01-20 13:19:19.806,0,0.12367944,0.67067915,0.04782562
1768914010.008869,Reminder: @S095YD2KQ4S hacer movimiento semanal de BICE a Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-BICE-Banco-Security-1e40ff41a1e98063b074f3d24800e7b1)),Sin Clasificar,2026-01-20 13:00:10.008,-1,-0.32765424,0.16809732,0.049250185
1768914001.788499,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-20
Missing files: current: 2026_01_20
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-20 13:00:01.788,3,-0.13629866,1.8938794,-0.61540973
1768914001.322999,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-20
Missing files: current: 2026_01_20
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-20 13:00:01.322,3,-0.1483606,1.8834769,-0.61456907
1768913118.068569,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Universo + Front + Pac,2026-01-20 12:45:18.068,15,0.029602252,-0.5161034,-0.066516966
1768912223.118239,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Refresh + Cuentas + Bice,2026-01-20 12:30:23.118,6,-0.4931348,1.0502489,0.5204485
1768912221.716269,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Amp + Paysheets + 5D,2026-01-20 12:30:21.716,5,-0.3949151,-0.35502967,0.41611987
1768912218.489979,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Cierres + Cierre + Contables,2026-01-20 12:30:18.489,13,-0.11631487,0.030190436,0.15175918
1768912204.567499,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Unired + 30A1189Fbcb34C2B9D988D3C5347E998 + Mina,2026-01-20 12:30:04.567,12,-0.9349955,-0.4704821,0.10213135
1768864228.424649,"@S095YD2KQ4S me ayudas, mequivoque seteando la recipient account de esta [org](http://admin.prd.fin/organizations/org_LrJ7ZDgFnRDka892). Estos son los datos correctos:
&gt; Razón social: Micelio Corp SpA
&gt; Número de cuenta:  223192488
&gt; Tipo de cuenta: Cuenta corriente
&gt; Banco: Banco Itaú",Que + Me + No,2026-01-19 23:10:28.424,0,0.009473789,0.23121056,-0.25145534
1768856411.618139,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-19 21:00:11.618,14,-0.7555126,-0.3302428,0.60108334
1768854616.672479,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-19 20:30:16.672,11,-0.119387284,-0.16949992,0.6980122
1768853135.726819,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• prueba-vicente-2

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-19 20:05:35.726,16,0.28930956,-0.081618026,0.0027061056
1768849544.505079," set up a reminder “@tank-ops-chile hacer movimiento semanal de BICE a Security (paso a paso)” in this channel at 10AM tomorrow, Chile Summer Time.",Bancoestado + Chile + Ops,2026-01-19 19:05:44.505,18,0.11282098,-0.7401152,-0.29496735
1768843806.411269,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-19 17:30:06.411,9,0.0014214565,0.17256959,0.38579583
1768840849.990569,":point_up: Volví a dejar esos reminders en la hora que estaban antes, dado que no los vamos a hacer más tarde ahora que los refunds se van a dispersar automáticamente cc @S095YD2KQ4S",Que + Me + No,2026-01-19 16:40:49.990,0,-0.43341458,-0.029020114,0.9345236
1768840796.884519," set up a reminder “@tank-ops-chile Revisar este dashboard (pestaña Daily Tasks) antes de cerrar el día” in this channel at 6PM every weekday, Chile Summer Time.",Bancoestado + Chile + Ops,2026-01-19 16:39:56.884,18,-0.021040259,-0.8927452,-0.1492727
1768840771.129509," set up a reminder “@tank-ops-chile hacer pago de payouts a merchants y refunds (paso a paso)” in this channel at 5:30PM every weekday, Chile Summer Time.",Bancoestado + Chile + Ops,2026-01-19 16:39:31.129,18,0.54120785,-0.7736612,0.2233581
1768839686.247909,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-19 16:21:26.247,3,-0.15017657,1.8849199,-0.61005336
1768834822.333689,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-19 15:00:22.333,4,0.03200568,-0.37301266,0.095762715
1768831352.346939,"Update caso error 3ds de Kushki
hace rato venimos arrastrando esto y me tienen medio tostado los de kushki. Les pedi una reu la semana pasada para cerrar finalmente esto lo antes posible y aún no he podido tenerla.",De + Del + Vesti,2026-01-19 14:02:32.346,7,-0.55948156,-0.17399554,-0.9150066
1768829831.209799,@pablo algo para el handoff? :pray:,Que + El + La,2026-01-19 13:37:11.209,10,-0.51847273,-0.4731495,-0.06267925
1768827620.284489,Reminder: @S095YD2KQ4S hacer movimiento semanal de BICE a Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-BICE-Banco-Security-1e40ff41a1e98063b074f3d24800e7b1)),Sin Clasificar,2026-01-19 13:00:20.284,-1,-0.32765424,0.16809732,0.049250185
1768827600.693109,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-19 13:00:00.693,3,-0.1381032,1.8945402,-0.6107664
1768827600.587489,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-19 13:00:00.587,3,-0.15017657,1.8849199,-0.61005336
1768826704.853429,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Universo + Front + Pac,2026-01-19 12:45:04.853,15,0.029602252,-0.5161034,-0.066516966
1768825828.817379,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Cierres + Cierre + Contables,2026-01-19 12:30:28.817,13,-0.11631487,0.030190436,0.15175918
1768825828.727409,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Refresh + Cuentas + Bice,2026-01-19 12:30:28.727,6,-0.4931348,1.0502489,0.5204485
1768825825.085379,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Unired + 30A1189Fbcb34C2B9D988D3C5347E998 + Mina,2026-01-19 12:30:25.085,12,-0.9349955,-0.4704821,0.10213135
1768825812.148219,Reminder: @S095YD2KQ4S Cambiar los miembros de los tags de ops-auth según [este](https://docs.google.com/spreadsheets/d/1UBmOGkcFJms9e2EU8MYbpkIL6OycVTMC/edit?gid=1884171324#gid=1884171324) calendario.,Sin Clasificar,2026-01-19 12:30:12.148,-1,-0.80101705,-0.50718397,-0.004275347
1768825810.669149,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Amp + Paysheets + 5D,2026-01-19 12:30:10.669,5,-0.3949151,-0.35502967,0.41611987
1768741200.503029,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-18 13:00:00.503,3,-0.15017657,1.8849199,-0.61005336
1768741200.462609,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-18 13:00:00.462,3,-0.1381032,1.8945402,-0.6107664
1768654800.958339,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-17 13:00:00.958,3,-0.1381032,1.8945402,-0.6107664
1768654800.865029,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-17 13:00:00.865,3,-0.15017657,1.8849199,-0.61005336
1768599877.197079,:melt:,Que + El + La,2026-01-16 21:44:37.197,10,-0.5978641,-0.49856368,-0.57461923
1768599806.269519,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-16
Missing files: current: 2026_01_16
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-16 21:43:26.269,3,-0.14288552,1.89463,-0.61649734
1768599795.539689,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-16
Missing files: current: 2026_01_16
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-16 21:43:15.539,3,-0.15508895,1.885403,-0.61573106
1768598102.987979,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-16 21:15:02.987,14,-0.7555126,-0.3302428,0.60108334
1768597520.786669,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-16 21:05:20.786,11,-0.119387284,-0.16949992,0.6980122
1768593757.949289,"@S095YD2KQ4S me ayudas con una query para saber el n de pagos que recibimos con 400 o 500 y saber su TPV? Intenté con cursor pero esta blufeando. Me fije que hay clientes como Starken que tienen muchos endpoints y que en algunos lo reciben y en otros no ensuciando la data, me ayudas porfa? [Aca](http://admin.prd.fin/webhook_events/evt_lAJZy9C1yWy2rZbM) un pago de ejemplo",Que + Me + No,2026-01-16 20:02:37.949,0,-0.057348624,0.019818306,-0.02855297
1768585104.066739,"@S095YD2KQ4S una residente de greystar dice que transfirio por equivocación directamente a la cuenta de Fintoc del Security. La info es :
Monto $1.981.952
Banco Santander
N° cuenta 85471562
¿Puedes revisar si es asi?",Que + Me + No,2026-01-16 17:38:24.066,0,0.22235988,0.7001167,-0.09297288
1768584611.965679,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-16 17:30:11.965,9,0.0014214565,0.17256959,0.38579583
1768581496.639969,@S095YD2KQ4S Me ayudas urgente a cancelar este [reembolso](http://admin.prd.fin/refunds/ref_vLMez7qH3ve9Jdby) porfis. El merchant neceista reembolsarlo directamente al cliente que esta medio descesperado,Que + Me + No,2026-01-16 16:38:16.639,0,-0.058741517,0.21897167,0.5439941
1768575619.938229,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-16 15:00:19.938,4,0.03200568,-0.37301266,0.095762715
1768568434.653839,:que-sucede:,Refresh + Cuentas + Bice,2026-01-16 13:00:34.653,6,-0.48471713,-0.55383664,-0.47080725
1768568400.718039,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-16
Missing files: current: 2026_01_16
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-16 13:00:00.718,3,-0.14288552,1.89463,-0.61649734
1768568400.619509,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-16
Missing files: current: 2026_01_16
Please check GCP and generate manually if needed.",Files + Statement + 22,2026-01-16 13:00:00.619,3,-0.15508895,1.885403,-0.61573106
1768567504.067999,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Universo + Front + Pac,2026-01-16 12:45:04.067,15,0.029602252,-0.5161034,-0.066516966
1768566620.764079,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Cierres + Cierre + Contables,2026-01-16 12:30:20.764,13,-0.11631487,0.030190436,0.15175918
1768566613.555049,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Amp + Paysheets + 5D,2026-01-16 12:30:13.555,5,-0.3949151,-0.35502967,0.41611987
1768566608.684289,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Unired + 30A1189Fbcb34C2B9D988D3C5347E998 + Mina,2026-01-16 12:30:08.684,12,-0.9349955,-0.4704821,0.10213135
1768566604.512419,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Refresh + Cuentas + Bice,2026-01-16 12:30:04.512,6,-0.4931348,1.0502489,0.5204485
1768565111.152649,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-16 12:05:11.152,16,0.29740515,-0.106725305,-0.008062497
1768550492.339389,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-16 08:01:32.339,16,0.29740515,-0.106725305,-0.008062497
1768536105.483029,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-16 04:01:45.483,16,0.29740515,-0.106725305,-0.008062497
1768521714.489669,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-16 00:01:54.489,16,0.29740515,-0.106725305,-0.008062497
1768511716.941369,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-15 21:15:16.941,14,-0.7555126,-0.3302428,0.60108334
1768511111.976259,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-15 21:05:11.976,11,-0.119387284,-0.16949992,0.6980122
1768507227.989139,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",Documento + Documents + Spa,2026-01-15 20:00:27.989,16,0.29740515,-0.106725305,-0.008062497
1768506582.787699,"holi @S095YD2KQ4S Me ayudan con esto pliss
[Compara Online SOAP](http://admin.prd.fin/organizations/org_p8r3MWPFKENvlq57) :dorime:
&gt; Les escribo para solicitar por favor su ayuda para ir cargando los archivos de recaudación diaria (payouts) mediante SFTP, así podremos tener todo más ordenado y simple para descargar los archivos.
&gt; La información necesaria la pueden obtener en esta url:
&gt; [https://share.1password.com/s#W5-JW1sFaeRBO1Hx9tzfXd9WUml96Vkllbjk3Tl62aY](https://share.1password.com/s#W5-JW1sFaeRBO1Hx9tzfXd9WUml96Vkllbjk3Tl62aY)
",Login + Cargos + Bancochile,2026-01-15 19:49:42.787,9,-0.6095795,-0.21134226,-0.17674226
1768503696.843379,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%",18 + Product_Configs + Bancos,2026-01-15 19:01:36.843,8,1.5876476,0.088918045,-0.065902695
1768503645.065599,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice",Sin Clasificar,2026-01-15 19:00:45.065,-1,0.6531061,0.06137931,-0.054419372
1768501540.454459,"@tank-ops-chile no se han [subido las nóminas](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836?source=copy_link) del [BancoEstado](https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/inicio---bancoestado-empresas.html#/login-empresa)  :banco-estado:.  Al finalizar, marca el toggle [acá](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1).",Bancoestado + Chile + Ops,2026-01-15 18:25:40.454,18,0.4767712,-0.5247944,-0.34527248
1768500298.908549,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%",18 + Product_Configs + Bancos,2026-01-15 18:04:58.908,8,1.5876476,0.088918045,-0.065902695
1768500057.980599,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice",Sin Clasificar,2026-01-15 18:00:57.980,-1,0.6531061,0.06137931,-0.054419372
1768498229.060999,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-15 17:30:29.060,9,0.0014214565,0.17256959,0.38579583
1768496764.560929,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%",18 + Product_Configs + Bancos,2026-01-15 17:06:04.560,8,1.5876476,0.088918045,-0.065902695
1768496661.259359,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice",Sin Clasificar,2026-01-15 17:04:21.259,-1,0.6531061,0.06137931,-0.054419372
1768493083.651809,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice",Sin Clasificar,2026-01-15 16:04:43.651,-1,0.6531061,0.06137931,-0.054419372
1768492935.952869,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%",18 + Product_Configs + Bancos,2026-01-15 16:02:15.952,8,1.5876476,0.088918045,-0.065902695
1768491667.928019,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice
2. cl_banco_itau",Sin Clasificar,2026-01-15 15:41:07.928,-1,0.6691247,0.050845936,-0.09286679
1768489650.792069,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%
2. [Banco Itaú](http://admin.prd.fin/product_configs/41/edit) (ID 41) : 0%",18 + Product_Configs + Bancos,2026-01-15 15:07:30.792,8,1.5532606,-0.07632893,-0.0887897
1768489218.713269,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-15 15:00:18.713,4,0.03200568,-0.37301266,0.095762715
