id,text,archetype,category_role,category_group,datetime,discovered_topic
1769001340.676229,@S095YD2KQ4S me ayudan a confirmar si llegó este [pago](http://admin.prd.fin/payment_intents/pi_GMldp3SGomlYwynz) (Unknown) a nuestra cuenta del BICE pliss. :dorime:,Sin Clasificar,support,Soporte,2026-01-21 13:15:40.676,0
1769000404.338199,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-21
Missing files: current: 2026_01_21
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-21 13:00:04.338,5
1769000404.183179,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-21
Missing files: current: 2026_01_21
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-21 13:00:04.183,5
1768999530.843919,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-21 12:45:30.843,10
1768998629.327049,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-21 12:30:29.327,0
1768998627.881099,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-21 12:30:27.881,0
1768998614.188619,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-21 12:30:14.188,8
1768998612.152809,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-21 12:30:12.152,9
1768943222.761179,:pepe-alarm: Refund [ref_Yy7ZJXVHj0kQzmGD](http://admin.prd.fin/refunds/148453) has failed disbursal and needs retry,Reintentos Refund Disbursal,unknown,Otros,2026-01-20 21:07:02.761,12
1768942804.534639,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-20 21:00:04.534,4
1768941015.705779,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-20 20:30:15.705,0
1768931892.070549,"@S095YD2KQ4S me ayudan a ver si nos llegó este pago plisss. Y en el caso que si lo tengamos, no hay forma de adelantar la devolución?? :pray-intensifies:
[PI](http://admin.prd.fin/payments/115722099)",Sin Clasificar,support,Soporte,2026-01-20 17:58:12.070,-1
1768931525.824739,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/16](http://admin.prd.fin/chargebacks/16)
    ◦ Fecha del pago: 30/11/2025
    ◦ Monto: $29.900
    ◦ ID del pago en Fintoc: pi_36DNZT4LHaIiLiOPYGnBTadVIh3
    ◦ Ticket número: 65776702
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-20 17:52:05.824,6
1768930218.161229,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-20 17:30:18.161,0
1768927017.986649,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-20
Missing files: previous: 2026_01_19
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-20 16:36:57.986,5
1768925921.948639,"@mateo manejar los contracargos así no escala nada :point_up:
es demasiado ruido además tanto tag a tank ops
hay que crear una manera de gestionar esto mejor",Sin Clasificar,unknown,Otros,2026-01-20 16:18:41.948,14
1768925084.638999,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/15](http://admin.prd.fin/chargebacks/15)
    ◦ Fecha del pago: 18/12/2025
    ◦ Monto: $33.000
    ◦ ID del pago en Fintoc: pi_370Og3uZYARkHq7u3xRgYTvLxtG
    ◦ Ticket número: 65024383
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-20 16:04:44.638,6
1768924946.906149,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-20
Missing files: current: 2026_01_20
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-20 16:02:26.906,5
1768924789.611979,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/14](http://admin.prd.fin/chargebacks/14)
    ◦ Fecha del pago: 17/12/2025
    ◦ Monto: $33.000
    ◦ ID del pago en Fintoc: pi_36ysp5xSZcsB61sFSFXWT2BJE3y
    ◦ Ticket número: 65024013
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Gestión de Contracargos,support,Soporte,2026-01-20 15:59:49.611,6
1768924435.190889,@S095YD2KQ4S Me ayudas con [este](http://admin.prd.fin/payments/90838292) refund de BNPL? Le informe a Ticketplus que estara listo en 1 dia habil,Sin Clasificar,kam,KAMs,2026-01-20 15:53:55.190,0
1768923550.693789,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-20
Missing files: current: 2026_01_20
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-20 15:39:10.693,5
1768921215.753039,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-20 15:00:15.753,2
1768919557.581639,@S095YD2KQ4S me ayudan a cancelar este [reembolso](http://admin.prd.fin/refunds/ref_qWVOJAPHkaVdn345) plisss la cuenta está inhabilitada para recibir TEF.  :dorime:,Sin Clasificar,support,Soporte,2026-01-20 14:32:37.581,-1
1768915159.806129,"@S095YD2KQ4S Me ayudan a verificar si el usuario nos envió esta TEF a nosotros plisss . Revisé el archivo del banco y no lo encuentro, pero quiero estar 10000% segura que no lo recibimos :dorime: RUT: 19318042-6 [PI](http://admin.prd.fin/payments/115252342) fallido",Sin Clasificar,support,Soporte,2026-01-20 13:19:19.806,0
1768914010.008869,Reminder: @S095YD2KQ4S hacer movimiento semanal de BICE a Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-BICE-Banco-Security-1e40ff41a1e98063b074f3d24800e7b1)),Reminder (Automático),bot,Bots,2026-01-20 13:00:10.008,2
1768914001.788499,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-20
Missing files: current: 2026_01_20
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-20 13:00:01.788,5
1768914001.322999,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-20
Missing files: current: 2026_01_20
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-20 13:00:01.322,5
1768913118.068569,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-20 12:45:18.068,10
1768912223.118239,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-20 12:30:23.118,8
1768912221.716269,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-20 12:30:21.716,0
1768912218.489979,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-20 12:30:18.489,0
1768912204.567499,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-20 12:30:04.567,9
1768864228.424649,"@S095YD2KQ4S me ayudas, mequivoque seteando la recipient account de esta [org](http://admin.prd.fin/organizations/org_LrJ7ZDgFnRDka892). Estos son los datos correctos:
&gt; Razón social: Micelio Corp SpA
&gt; Número de cuenta:  223192488
&gt; Tipo de cuenta: Cuenta corriente
&gt; Banco: Banco Itaú",Sin Clasificar,merchant,Merchants Kushki,2026-01-19 23:10:28.424,0
1768856411.618139,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-19 21:00:11.618,4
1768854616.672479,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-19 20:30:16.672,0
1768853135.726819,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• prueba-vicente-2

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",RoboCops (Bot),unknown,Otros,2026-01-19 20:05:35.726,11
1768849544.505079," set up a reminder “@tank-ops-chile hacer movimiento semanal de BICE a Security (paso a paso)” in this channel at 10AM tomorrow, Chile Summer Time.",Reminder (Automático),unknown,Otros,2026-01-19 19:05:44.505,13
1768843806.411269,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-19 17:30:06.411,0
1768840849.990569,":point_up: Volví a dejar esos reminders en la hora que estaban antes, dado que no los vamos a hacer más tarde ahora que los refunds se van a dispersar automáticamente cc @S095YD2KQ4S",Tareas Operacionales Generales,unknown,Otros,2026-01-19 16:40:49.990,-1
1768840796.884519," set up a reminder “@tank-ops-chile Revisar este dashboard (pestaña Daily Tasks) antes de cerrar el día” in this channel at 6PM every weekday, Chile Summer Time.",Reminder (Automático),unknown,Otros,2026-01-19 16:39:56.884,13
1768840771.129509," set up a reminder “@tank-ops-chile hacer pago de payouts a merchants y refunds (paso a paso)” in this channel at 5:30PM every weekday, Chile Summer Time.",Reminder (Automático),unknown,Otros,2026-01-19 16:39:31.129,13
1768839686.247909,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-19 16:21:26.247,5
1768834822.333689,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-19 15:00:22.333,2
1768831352.346939,"Update caso error 3ds de Kushki
hace rato venimos arrastrando esto y me tienen medio tostado los de kushki. Les pedi una reu la semana pasada para cerrar finalmente esto lo antes posible y aún no he podido tenerla.",Sin Clasificar,unknown,Otros,2026-01-19 14:02:32.346,6
1768829831.209799,@pablo algo para el handoff? :pray:,Tareas Operacionales Generales,unknown,Otros,2026-01-19 13:37:11.209,-1
1768827620.284489,Reminder: @S095YD2KQ4S hacer movimiento semanal de BICE a Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-BICE-Banco-Security-1e40ff41a1e98063b074f3d24800e7b1)),Reminder (Automático),bot,Bots,2026-01-19 13:00:20.284,2
1768827600.693109,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-19 13:00:00.693,5
1768827600.587489,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-19 13:00:00.587,5
1768826704.853429,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-19 12:45:04.853,10
1768825828.817379,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-19 12:30:28.817,0
1768825828.727409,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-19 12:30:28.727,8
1768825825.085379,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-19 12:30:25.085,9
1768825812.148219,Reminder: @S095YD2KQ4S Cambiar los miembros de los tags de ops-auth según [este](https://docs.google.com/spreadsheets/d/1UBmOGkcFJms9e2EU8MYbpkIL6OycVTMC/edit?gid=1884171324#gid=1884171324) calendario.,Reminder (Automático),bot,Bots,2026-01-19 12:30:12.148,4
1768825810.669149,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-19 12:30:10.669,0
1768741200.503029,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-18 13:00:00.503,5
1768741200.462609,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-18 13:00:00.462,5
1768654800.958339,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-17 13:00:00.958,5
1768654800.865029,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-17
Missing files: current: 2026_01_17
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-17 13:00:00.865,5
1768599877.197079,:melt:,Sin Clasificar,unknown,Otros,2026-01-16 21:44:37.197,15
1768599806.269519,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-16
Missing files: current: 2026_01_16
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-16 21:43:26.269,5
1768599795.539689,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-16
Missing files: current: 2026_01_16
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-16 21:43:15.539,5
1768598102.987979,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-16 21:15:02.987,4
1768597520.786669,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-16 21:05:20.786,0
1768593757.949289,"@S095YD2KQ4S me ayudas con una query para saber el n de pagos que recibimos con 400 o 500 y saber su TPV? Intenté con cursor pero esta blufeando. Me fije que hay clientes como Starken que tienen muchos endpoints y que en algunos lo reciben y en otros no ensuciando la data, me ayudas porfa? [Aca](http://admin.prd.fin/webhook_events/evt_lAJZy9C1yWy2rZbM) un pago de ejemplo",Sin Clasificar,kam,KAMs,2026-01-16 20:02:37.949,-1
1768585104.066739,"@S095YD2KQ4S una residente de greystar dice que transfirio por equivocación directamente a la cuenta de Fintoc del Security. La info es :
Monto $1.981.952
Banco Santander
N° cuenta 85471562
¿Puedes revisar si es asi?",Sin Clasificar,merchant,Merchants Kushki,2026-01-16 17:38:24.066,0
1768584611.965679,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-16 17:30:11.965,0
1768581496.639969,@S095YD2KQ4S Me ayudas urgente a cancelar este [reembolso](http://admin.prd.fin/refunds/ref_vLMez7qH3ve9Jdby) porfis. El merchant neceista reembolsarlo directamente al cliente que esta medio descesperado,Tareas Operacionales Generales,merchant,Merchants Kushki,2026-01-16 16:38:16.639,0
1768575619.938229,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-16 15:00:19.938,2
1768568434.653839,:que-sucede:,Sin Clasificar,unknown,Otros,2026-01-16 13:00:34.653,15
1768568400.718039,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1401335
RUT: 760791814
Statement Date: 2026-01-16
Missing files: current: 2026_01_16
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-16 13:00:00.718,5
1768568400.619509,"@S095YD2KQ4S :warning: BICE Bank Statement files not found
Account: 1383345
RUT: 771433855
Statement Date: 2026-01-16
Missing files: current: 2026_01_16
Please check GCP and generate manually if needed.",Advertencias Bank Statements BICE,unknown,Otros,2026-01-16 13:00:00.619,5
1768567504.067999,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-16 12:45:04.067,10
1768566620.764079,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-16 12:30:20.764,0
1768566613.555049,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-16 12:30:13.555,0
1768566608.684289,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-16 12:30:08.684,9
1768566604.512419,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-16 12:30:04.512,8
1768565111.152649,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",RoboCops (Bot),unknown,Otros,2026-01-16 12:05:11.152,11
1768550492.339389,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",RoboCops (Bot),unknown,Otros,2026-01-16 08:01:32.339,11
1768536105.483029,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",RoboCops (Bot),unknown,Otros,2026-01-16 04:01:45.483,11
1768521714.489669,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",RoboCops (Bot),unknown,Otros,2026-01-16 00:01:54.489,11
1768511716.941369,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-15 21:15:16.941,4
1768511111.976259,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-15 21:05:11.976,0
1768507227.989139,"@tank-ops-chile Hay orgs con Cards activo sin el documento `card_payout_details`:

• Modo Tumbado

Crea el documento en [este formulario](http://admin.prd.fin/documents/new), basándote en [este documento](http://admin.prd.fin/documents/3363/edit) existente.",RoboCops (Bot),unknown,Otros,2026-01-15 20:00:27.989,11
